TimeSinceStart,UserID,TrialID,TaskID,Dataset,Layout,QuestionType,TrialState,RawGazeFromPupil2D.x,RawGazeFromPupil2D.y,SMHighlighted1,SMHighlighted2,SMGazed,GazePositionAfterCalculation.x,GazePositionAfterCalculation.y,GazePositionAfterCalculation.z
36.76667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
36.78889,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
36.82222,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
36.85556,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
36.88889,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
36.92222,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
36.95555,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
36.98889,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.01111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.04445,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.07778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.1,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.13334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.15556,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.18889,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.22222,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.24445,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.27778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.31111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.34444,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.37778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.4,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.42222,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.45555,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.47778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.51111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.55556,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.57778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.6,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.63334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.65556,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.67778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.71111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.73333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.75556,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.77778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.81111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.83334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.85556,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.87778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.91111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.93333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.95555,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
37.97778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.01111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.03333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.05556,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.08889,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.11111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.14444,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.16667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.18889,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.21111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.24445,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
38.26667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.18025,-14.60655,-45.55902
38.31111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3315,-14.70383,-45.45859
38.35556,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32696,-14.72174,-45.45431
38.38889,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32486,-14.73263,-45.45134
38.42222,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32729,-14.73198,-45.4505
38.45555,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.33374,-14.72625,-45.44968
38.48889,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3217,-14.72043,-45.45702
38.51111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32018,-14.73553,-45.45227
38.54445,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32321,-14.73236,-45.45203
38.57778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31778,-14.7302,-45.45525
38.61111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32458,-14.74035,-45.4486
38.64444,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3038,-14.74291,-45.45686
38.67778,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31448,-14.73362,-45.45549
38.71111,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32215,-14.72866,-45.45395
38.73333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30029,-14.7403,-45.45945
38.76667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31031,-14.73284,-45.45774
38.8,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30965,-14.74161,-45.45479
38.83334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30793,-14.74414,-45.4546
38.86667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30486,-14.73328,-45.46019
38.9,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.28336,-14.75814,-45.46095
38.93333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30402,-14.74992,-45.45504
38.96667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30973,-14.74812,-45.4531
39,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31066,-14.73826,-45.45621
39.03333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31123,-14.74717,-45.45275
39.06667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30183,-14.7429,-45.45833
39.1,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30735,-14.86012,-45.41388
39.13334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.28628,-14.75758,-45.45966
39.16667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.33229,-14.80606,-45.42202
39.2,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30142,-14.67697,-45.48176
39.23333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.33484,-14.74074,-45.44434
39.26667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31669,-14.73425,-45.45472
39.3,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.2989,-14.72205,-45.4669
39.34444,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3101,-14.75295,-45.451
39.4,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3045,-14.70161,-45.47165
39.43333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.29119,-14.72883,-45.46784
39.46667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30895,-14.71597,-45.46466
39.5,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31647,-14.73215,-45.4556
39.53333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31887,-14.70993,-45.46238
39.56667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32782,-14.74089,-45.44741
39.6,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3124,-14.70881,-45.4658
39.63334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.29928,-14.72134,-45.46705
39.66667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3165,-14.71422,-45.46185
39.7,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.33625,-14.71018,-45.45456
39.73333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3246,-14.72689,-45.45366
39.76667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.33014,-14.70435,-45.45939
39.8,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31488,-14.7439,-45.45213
39.83334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3026,-14.69996,-45.47316
39.86667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32171,-14.73163,-45.45348
39.9,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30876,-14.71719,-45.46434
39.93333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30443,-14.71933,-45.46553
39.96667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31382,-14.70604,-45.46608
40,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.30944,-14.70365,-45.46891
40.03333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32628,-14.72243,-45.45467
40.06667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31436,-14.70615,-45.46551
40.1,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31318,-14.71169,-45.46387
40.13334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32941,-14.72449,-45.45198
40.16667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.33644,-14.71708,-45.45154
40.2,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32319,-14.7177,-45.45727
40.23333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31522,-14.72281,-45.459
40.26667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.33797,-14.71676,-45.45108
40.3,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31549,-14.71722,-45.46091
40.33334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.33,-14.73703,-45.44765
40.36667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32709,-14.71128,-45.45808
40.4,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.33386,-14.73713,-45.44594
40.43333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32178,-14.72566,-45.45536
40.46667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31904,-14.71884,-45.4591
40.5,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31478,-14.72077,-45.46032
40.53333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31091,-14.71164,-45.4652
40.56667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32181,-14.71676,-45.45856
40.6,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.3161,-14.72034,-45.45975
40.63334,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31554,-14.72187,-45.4594
40.66667,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31593,-14.70295,-45.46602
40.7,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.32149,-14.69847,-45.46497
40.73333,3,1,Training,Bar,Half-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,17.31195,-14.71922,-45.46172
40.77778,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.32463,-14.73279,-45.45139
40.83334,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.31212,-14.72145,-45.46098
40.86667,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.31833,-14.70531,-45.46398
40.9,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.33015,-14.72365,-45.4522
40.93333,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.32467,-14.70754,-45.46046
40.97778,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.32819,-14.72131,-45.45415
41.01111,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.32735,-14.72216,-45.45419
41.04445,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.3209,-14.72293,-45.45679
41.07778,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.30995,-14.72023,-45.46258
41.11111,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.33292,-14.713,-45.45514
41.14445,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.32221,-14.73516,-45.45192
41.17778,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.33731,-14.71845,-45.45123
41.21111,3,1,Training,Bar,Half-Circle,Long Distance,OnTask,0,0,Small Multiples 8,Small Multiples 14,NA,17.31643,-14.74975,-45.44917
41.25556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.32477,-14.72274,-45.45539
41.3,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.33705,-14.72592,-45.44906
41.33334,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.33422,-14.7134,-45.45483
41.37778,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.33993,-14.72857,-45.44695
41.41111,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.34472,-14.72378,-45.44663
41.44445,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.3393,-14.74175,-45.44242
41.47778,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.33701,-14.72221,-45.45046
41.51111,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.32293,-14.7218,-45.45679
41.54445,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.3168,-14.72635,-45.45782
41.57778,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0,0,Small Multiples 8,Small Multiples 14,NA,17.34321,-14.72696,-45.44597
41.61111,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.23367,11.92766,-40.09182
41.65556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.23026,11.94473,-40.08951
41.68889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.23287,11.9189,-40.09478
41.72222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.22844,11.92195,-40.09758
41.75556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.2268,11.94917,-40.09099
41.78889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.23281,11.92031,-40.09451
41.82222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.2335,11.93769,-40.08908
41.85556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.22562,11.95512,-40.0902
41.88889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.22973,11.9383,-40.09192
41.92222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.22605,11.94382,-40.09347
41.95555,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.23069,11.94536,-40.08945
41.98889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.22528,11.93269,-40.09749
42.02222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.22874,11.93364,-40.09436
42.05556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.23209,11.93913,-40.09005
42.08889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.22456,11.93827,-40.09626
42.12222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.21154,11.95342,-40.10227
42.15556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.21414,11.93991,-40.10418
42.18889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-32.11562,11.94564,-40.18084
42.22222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.990675,0.8596598,-1.997315
42.25556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.995929,0.8615291,-2.003631
42.28889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-2.03157,0.8745452,-2.04849
42.32222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-2.014377,0.8682245,-2.02715
42.35556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.976999,0.854659,-1.979782
42.38889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.976182,0.8541353,-1.979018
42.42222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.977461,0.8546124,-1.980697
42.45555,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.981429,0.8561268,-1.985449
42.48889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.976522,0.8542539,-1.979003
42.53333,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.975699,0.8539301,-1.978039
42.55556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.976048,0.8541319,-1.978291
42.58889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.976897,0.8546363,-1.979337
42.62222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-1.988583,0.8589164,-1.994556
42.65556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-2.052043,0.8827069,-2.076229
42.68889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-31.89442,12.07823,-40.31578
42.72222,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-31.76782,12.07803,-40.41409
42.75556,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-31.47492,12.06765,-40.64231
42.78889,3,1,Training,Bar,Half-Circle,Long Distance,Answer,0.6672355,0.3928554,Small Multiples 8,Small Multiples 14,NA,-31.25722,12.08212,-40.8027
